canonical_smiles,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits
COc1ccc2c(ccc3cc4cc(N[C@H]5CCCN(CN)C5)[nH]c4cc32)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1ccc2c3c(c[nH]c13)CCNC1=NC(=NCc3cccc-2c3)NC(O)=N1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1ccc2c3c4c(cc5n(C)ncn45)nc4cnccc4c-3nc2c1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
COc1ccc2cccc3c(=O)n4nc(-c5cc(C(=O)O)ccc5O)cc4c1c23,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1ccc2oc(=O)c(=Nc3cccc(C(=O)O)c3)ccc2c1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
COc1cccc(-c2ccc(C#[N+]N=CNNc3ccccc3)cc2)c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
COc1cccc(-c2ccc3c(cnn3Cc3cccc(S(=O)(=O)O)c3)c2)c1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
COc1cccc(-c2cnc(N3CCCNCC3)nc2-c2ccccc2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cccc(-c2nc3c(n2O)NC=CC(c2ccc4c(c2)CCNC4)=C3)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(C=Cc2ccc(NCCc3ccc(O)cc3)c(C(=O)O)c2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(C=NN=CCC=CN(O)CCCCOc2cccnc2)c1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
COc1cccc(CCC(=O)[C@H]2CCCC[C@H]2Cc2ccc(O)nc2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(CN2CCCCN(C=Nc3nc4ccccc4[nH]3)C2=O)c1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
COc1cccc(Cc2cc3ccc(N4C=CCC(C(=O)O)=N4)cc3nn2)c1F,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
COc1cccc(N2CCC(=O)C(=C(C)c3ccc(S(C)(=O)=O)cc3)C2=O)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(N=C2C=C(Nc3ccccc3N)c3ccccc32)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(NC(=O)CCC(=O)Nc2cc3c4c(cccc4c2)CCNC3=O)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(NC(=O)c2n[nH]c(-c3ccccc3)nc2=N)c1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
COc1cccc(Nc2c3nc4ccc(OC)cc4cc3nn2C)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc(Oc2ccc3c4ncccc4c4c(=O)n(N)cnc4c3n2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cccc2c(=C(O)NCCCc3ccccc3)c3cccn3c12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc2c(Nc3cccc(CNCc4cccc(F)c4)c3)ccnc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cccc2c1C(C)N(N1CC3(C4CCC(C4)C(C)C3C)C1C)NC2,['pak4_activator_alphaC'],['PAK4'],1,0.0,1.0,0.0
COc1cccc2c1CC(C)C2=O.OCOC=C1N=C2Cc3ccccc3N2N1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
COc1cccc2c1CCN2c1nc(-c2ccc(F)cc2)c2ccncc2n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cccc2c1c(=O)c1ccccc3c4cc(C=O)ccc4[n+]2c13,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cccc2c1oc1c(C(=O)O)nc3c4ccccc4ccc3c12,['dusp1_inhibitor'],['DUSP1'],1,0.0,1.0,0.0
COc1cccc2c3cc4c(C(=O)O)cn(-c5ccn(C)c5)c4ccc-3cc12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1cccc2cc(NC(=O)c3cccc4cc(C)ccc34)c(=O)[nH]c12,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
COc1cccc2nccc-2c1.N#Cc1ccc([N+](=O)O)cc1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
COc1ccccc1-c1cccc(-c2nc(Cc3ccc[nH+]c3)n[nH]2)c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
COc1ccccc1C=CC(=O)c1cc(-c2cccc(C(=O)O)c2)n[nH]1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
COc1ccccc1CNCCCCOC=CN=C1CCC=CN1,['limk1_activator_alphaC'],['LIMK1'],1,0.0,1.0,0.0
COc1ccccc1CNc1nc2ccccc2nc1C#Cc1ncccc1F,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
COc1ccccc1N=Cn1cccc1-c1cnc2nccnc2c1,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
COc1ccccc1N[C@H](O)c1c2c3c(c[n+]1C)c1ccccc1n3CCC2=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1ccnc2[nH]c([C@@H](C)[n+]3c(O)nc4ccnc5ccccc5c3-4)nc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cn2ncc3c2nc1Nc1cccc(c1)C(=O)NCCc1cccc-3c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
COc1cnccc1C(=O)N(C)CCOc1ccccc1-c1ccccc1,['perp_pocket3_alphaC'],['PERP'],1,1.0,0.0,0.0
COc1n[nH+]ccc1NC(=O)c1ccc(N(C)c2n[nH]c(-c3ccc(F)cc3)n2)cc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
COc1ncc2c3c(c4ccccc4nc13)C(NC(N)c1ccccc1)CCN2,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
COc1nccc(C(=O)N2CCCN(C(=O)c3ccccc3C)CC2)c1C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
COc1ncnc2oc(-c3ccccc3)c(-c3ccc(O)c(C(=O)O)c3)c12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CS(=O)(=O)N1CCN(C(=O)NCc2cc(-c3ccccc3)c3cccn3c2)CC1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CS(=O)(=O)Nc1ccc(NC(=O)NC[C@@]23CC[C@H]4[C@@H]5C[C@@H](C[C@H]2C5)C[C@H]43)cc1,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
CS(=O)(=O)Nc1ccc2c3c(c(Cc4ccccc4)ccc13)-c1cc(F)ccc1O2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CS(=O)(=O)Oc1ccc(C(=Cc2cccc(-c3ccccc3)c2)C(=O)O)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CS(=O)(=O)c1ccc(CNCc2[nH+]cncc2-c2nn[nH]n2)c2ccc[nH+]c12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
CS(=O)(=O)c1ccc2cc3n(c2c1)C(=O)N(c1cccc2ccccc12)C3=O,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
CS(=O)(=O)c1cccc(CNc2cc(C(=O)NC3CCCC3)cc3c2OCC3)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CS(=O)(=O)c1cccc2c1S[C@@H](NC(=O)c1ccc3ccccc3c1)C2,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
CS(=O)(=O)c1ccccc1-c1cccc(Oc2ccc(C(N)=O)cc2)c1,['limk2_activator_alphaC'],['LIMK2'],1,0.0,1.0,0.0
C[C@@H](C(F)F)n1[nH]cc2cc(-c3cccc(C=CC(=O)O)c3)nc-2c1=O,['cdk5_activator_p25iface'],['CDK5'],1,0.0,1.0,0.0
C[C@@H](CCC[C@@H](O)CO)CCc1ccc2c(c1)-c1cccc3cccc-2c13,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](CCc1ccnc2ccccc12)n1c(=O)cc(O)c2nc3ncccc3nc21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@@H](CN(C)c1ccc(CC(=O)O)cc1)Oc1cn2ncnc2c2nnnn12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@@H](CN1CCC(=Cc2ccc(Nc3[nH]ccc3C(=O)NO)cc2)C1)N(C)C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](CN1CCCCC1)Nc1cccc(Cc2ccc(NC(=O)c3ccncc3)cc2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](CO)NC(=O)CCN1CCN(c2ccc(-c3ccccc3)cn2)CC1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@@H](CO)OC(=O)CC=C(O)CC=CCCCCCCCCCC=CC=CC(=O)O,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@@H](COCCCCCC(=O)O)OCCOCCOC=C(O)OCCO,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@@H](Cc1ccccc1)NC(=O)Cc1cc(-c2ccccc2)nc(CO)c1O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@@H](N)CCCC(=O)N1CCCN(C(=O)c2ccc(-c3ccccc3)cc2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](NC(=O)NCc1cccn1C)C(=O)NCCc1nccnc1-c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](NC(=O)OCC(=O)Nc1ccc(C(=O)Nc2ccccc2)cc1)c1cccs1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](N[C@H](c1cccc[nH+]1)c1ccco1)c1cc(-c2cccs2)n[nH]1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H](c1ccccc1)c1cccc2c1-c1[nH+]ccnc1C[C@@H](c1cn[nH]n1)O2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@@H](c1cccnc1)N1CCc2c(O)c(O)ccc3c4cccnc4c(c2-3)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@@H]1C(=O)N(C2=CC=Cc3ccccc3N2)CCN1c1cccc(-c2cn[nH]c2)c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1C(=O)[C@H](CC[C@H]2CCOc3ccccc32)C(=O)N1c1cccnc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1C=C(O)Cc2cc3c4cc5c(O)nc6ccccc6[nH+]c5cc4[n+](C)c3cc21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1C=C2CN(C(=O)C=C2[N+](=O)O)C(=O)c2cccc(c2)OCCCCCC1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@@H]1CCC2=C(Cc3ccccc3)C[C@H](C[C@@H](C)O)[C@@H]3C(=O)C4=C(CO[C@@H]1[C@@H]23)[C@H](C)[C@@H]4O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1CCCC[C@@H](COc2ccc(Oc3ccc(C(O)=N[C@@H]4CCN(C)C4)cc3)cc2)C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1CCCN(C(=O)c2ccc3cc(Oc4ccccn4)ccc3c2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1CCC[C@@H]2CCCc3nccn3-c3cc(O)cc(c3)C[C@@H]1CC2,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@@H]1CCN(Cc2cnc(-c3ccccc3)[nH]2)C[C@@H]2c3ccccc3C(=O)N[C@@H]12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1CN(C)CCN1c1ccc2cc(Nc3cc(N4CCCCCC4)c[nH]3)ccc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1CN(Cc2ccccc2)CC[C@H]1CNC(=O)c1[nH]ncc1-c1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@@H]1C[C@H]2C(=O)N(c3ccc(Oc4ccccc4)cc3)C2C[C@H]1CCN,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1Cc2cc(N3CC[C@@H](C(C)(C)O)C3=O)ccc2CN1Cc1ccc(O)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1NC(=O)C2=C1CCCc1nn(C[C@@H](C)c3ccccc3)cc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@@H]1OC2=C[C@H]3CC[C@H](O)C=C3C3C4=CC(=O)CC(C)(C)C[C@@H]4[C@@](O)(O1)[C@@]23O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@@H]1[C@@H](C)CCN1C(=O)C1=CC=c2cc(NCCCCCCN)c(N(C)C)cc2=CN1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1[C@@H](O)[C@H]2C3=C(Cc4ccccc42)C(=O)[C@H](C[C@H](C)O)[C@@H](C3)C[C@@H]1O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1[C@@H](c2cccc3ccccc23)[C@@H](NC(=O)c2ccccc2)CN1C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1[C@H]2C[C@@H](N(C)C)[C@H](O)[C@@H]2C(O)=C[C@H]1CC=C1C[C@@H](O)[C@]23CC[C@](C)(CC2)C[C@H]3[C@@H]1C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@H]1c2cc3ccccc3nc2[C@@H](C)[C@H]2C[C@@H]3CCCCC(=O)[C@@H]3CC[C@H]21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@@]12CCCN1c1c(cc3ccnc4nonc4[n+]1-3)[C@@H]1CCCC[C@H]12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@H](C(=O)CN1CC[C@H](CNc2ccnc(-c3ccncc3)n2)C1)N1CCCCC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](C(=O)O)N1CCN(C[C@@H]2CCc3ccc(OC(F)(F)F)cc3C2)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](C=C(O)CNc1nc(=O)c2nc3ccc[nH]cc3n12)c1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H](CC(=O)O)NC(=O)c1ccc2ccc(N[C@@H]3COC(C)(C)C3)cc2c1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](CC(=O)c1ccc(CCc2ccccc2)c2n[nH]cc12)Cc1cc(O)cc[nH+]1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](CCN(C)C)Nc1nc2ccccc2c2cc(C(=O)N(C)C)ccc12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](CCc1ccccc1)NC(=O)Nc1ccc(NCCSc2cccc(O)c2)nc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](CNC(=O)c1ccc(N2CCCN(C)CC2)cc1)Cc1cn2ccccc2n1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](CNCc1ccccc1)[P@@](=O)(O)[C@H](Nc1ccccc1)c1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H](CNN=Cc1ccc(O)c[nH+]1)NC(=O)C1=NNC=NC(=O)C=C1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@H](CO)C(=O)NCCCc1ccc(CNCCc2ccccn2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](N)C(=O)O[C@@]12CCC[C@@H]1C[C@H]1C[C@H](CCNC(=O)N[C@@H]3CCN(C)C3)C=C[C@@H]1C2,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](N)CCc1ccc(C(=O)c2ccc(COCCc3ccccc3)cn2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](N)COc1ccc(-c2ccc3ccccc3n2)cc1C(=O)NCCCCCN,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](NC(=O)N1CCC(O)(c2ccccc2)CC1)c1csc(-c2ccccc2)n1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](NC(=O)NCCc1ccccc1)C(O)=Nc1ccc(N2CCN(C)CC2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](NCCNc1cncc(-c2ccccc2)c1)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](NCc1ccc(Nc2nc3ccccc3[nH]2)cc1)c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](O)[C@@H](C)C1=CC2=C3[C@@H](CC[C@]3(C)C1)[C@@H](C)C(=O)CC[C@@H]2C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H](O)c1c2n(c3ccccc13)C(=O)[C@@H]1CN(C=CN1C)C(=O)N(C)CC=C2,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H](O[P@]1(=O)O[P@](=O)(O)O1)[C@]1(O)O[C@H]2[C@H](O)[C@@H]1O[C@H]2Nc1ncnc2cncnc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@H]([C@@H](O)[C@H]1OC[C@@H](O[P@@](=O)(O)OP(=O)(O)O)[C@@H]1O)n1cnc2c(=O)nc(N)[nH]c21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@H](c1ccccn1)[C@H](Cc1ccccc1F)C(=O)N1CCc2ccccc2C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@H]1C(=O)N(c2cccs2)CC(=O)N1c1n[nH]c2c1=CC=CC1=CC=CC=CC=21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1CC(C)(C)CCc2cc(N=NN=C3C=CC(N)=NC3)c3ccc(N)cc3[n+]21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@H]1CC=C2Nc3nc(c4ccccc4n3)CCC(=O)[C@@H](O)[C@@H]3C=C[C@H]1[C@@]2(C)[C@@H]3O,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H]1CCCC[C@H]1CCN(C)CC(=N)c1ccc2cc(S(N)(=O)=O)ccc2n1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1CCN(c2ccc(NC(=O)C[C@H]3CC[C@H]4[C@@H]5C[C@](C)(C[C@H]4N)[C@H](C)C(=O)[C@@H]35)nc2)C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1CCN(c2ccc(NC(=O)NCc3cccc(N4CCOCC4)c3)cc2)C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1CCN(c2ccc([C@@H](O)c3ccc(C(=O)NNc4ccccc4)cc3)cc2)C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1CCc2ncnc(N3C[C@@H](N(C)[C@@H]4CCCCNC4)CC3=O)c21,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H]1COc2cc3c(cc2N[C@H]1c1cccc2c[nH]cc12)S[C@@H](c1ccccc1)CO3,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1C[C@@H](c2ccc[nH+]c2)CN1c1cccc(-c2[nH+]cncc2-c2cn[nH]n2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[C@H]1C[C@@H](c2cccc(C(=O)NCCc3ccccc3)c2)N2CCNC[C@H]12,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1C[C@@](C)(O)CC[C@@H]1CC1=CC=C[C@H]2CC3=C(C=C(O)Oc4ccccc43)[C@@H]12,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H]1Cc2cc(O)ccc2CCN1Cc1nnc(-c2ccccc2)nc1-c1ccccc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1Cn2c(cc(=O)n3c4ccccc4nc23)C(=O)N1CCN1CCCCC1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
C[C@H]1NC2=C(O1)C1=CC=CC(=N)[N@@H+]1C(NN=Cc1c3ccccc3n3cn[nH]c13)=C2,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[C@H]1[C@@H]2C(=O)[C@H](C=CC3=NCC=CC3=O)C(=O)[C@@H]2[C@@H](O)C[C@]1(O)C(C)(C)C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1[C@@H]2CC(=CCC[C@@H]3C=C[C@H](O)CC3)CC2=CC[C@@H]1C1(C)CCN(C)CC1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@H]1[C@H](CCCc2ccc(NCCC(=O)NCc3ccccc3)cc2)CCCC1(C)C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[C@]1(O)CC2=c3c(c4ccccc4n3C=C3[C@@H](c4ccccc4)C=CN3C2=O)=NC1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+](C)(C)CCC(=O)NCCNC(=O)Nc1ccc(CN2CCCCC2=O)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+](C)(C)CCCc1ccc(-c2ccc(Nc3ccccc3)nc2)cc1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+](C)(C)CCc1ccc2c(n1)=NC1=CC(CCCCc3ccccc3)=NC=21,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+](NCc1ccc2ccc(N)cc2c1)=C(O)CCc1ccccc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[N+]1(C)CCCN2Cc3c4cn[n+](-c5ccccc5)c-4[nH+]c4ccccc4c3[C@@H]2C1,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+]1=C(C(=O)O)C(=NN=Cc2ccc3[nH+]cccc3c2)c2cc3ccccc3[nH+]c21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[N+]1=C(c2c[nH]c(-c3ccccc3)c2)[N+](Cc2ccccc2C(=O)O)=CC1=O,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
C[N+]1=C2N[C@@H]3c4ccccc4C(=O)[C@@H]3C(=O)[C@@H]2Cc2cc3c(cc21)OCO3,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
C[N+]1=c2c(c(Cc3cccc4ccccc34)c3ccccc3[n+]2C)=CC1=O,['hdac2_inhibitor'],['HDAC2'],1,0.0,1.0,0.0
C[N@@H+]1CCc2c(cccc2N=C(O)Nc2cccc3[nH]c(-c4ccccc4)nc23)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[N@H+]1CCc2cnccc2[C@@H]1c1c(-c2ccc(F)cc2)c2nonc2[nH]c1=O,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[N@H+]1C[C@@](Cc2ncc(-c3cccc[nH+]3)[nH]2)(C(=O)O)Oc2ccccc21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[NH+]1CCc2c1ccc1[nH]c3c(c21)CC(COc1ccc[n+]2nccn12)CC3,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
C[NH+]1Cc2ccccc2C2CCCn3c(nc4c5cc[nH]c(=O)c5ccc43)C2C1,['rock1_inhibitor_atp'],['ROCK1'],1,0.0,0.0,1.0
C[SH](=O)(O)N1CCC(CCc2ccccc2-c2ccc3ncccc3c2)C1,['jak2_inhibitor'],['JAK2'],1,0.0,0.0,1.0
C[n+]1c(O)c(Nc2cccc3c2c[nH+]c2ccccc23)nc2ccccc21,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
C[n+]1c2c3c(nc(NCc4ccccc4)nc3c3ccccc31)CCCCC2,['pak1_activator_alphaC'],['PAK1'],1,0.0,1.0,0.0
C[n+]1c2ccc(N=NN[C@H]3CCC(=O)C3=O)ccc2n2nc(C(N)=NN)nc21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[n+]1c2cccc3c2nc2c4c([nH+]ccc4n(O)c21)COC(=O)c1ccccc1-3,['mtor_inhibitor'],['mTOR'],1,0.0,0.0,1.0
C[n+]1c2oc(-c3ccc(O)cc3)c3c(O)c(O)ccc3c-2c2ccccc21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[n+]1cc(C(=O)NC(=O)C=Cc2cccc(-c3nn[nH]n3)c2)cc2ccccc21,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0
C[n+]1ccc(N=Nc2cc3[nH+]ncn3c3cc(-c4ccc(O)cc4)oc23)nc1,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[n+]1ccc2c(c1=O)[n+]1cccc1c1nc(=Nc3cccc(C(N)=O)c3)n[n+]21,['cfl1_stabilizer'],['CFL1'],1,0.0,1.0,0.0
C[n+]1cn(CC(=O)NCc2ccc(N)cc2)c2c1C(=O)N=C1N=CN=C12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
C[n+]1nc(-c2cccc(C=CC(O)=CCc3ccccc3)c2)ccc(O)c1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
Cc1[nH+]c2ccccc2cc1-n1[nH]cc(C(O)=NCCc2ccccc2)c1=N,['pak1_activator_alphaC'],['PAK1'],1,0.0,1.0,0.0
Cc1[nH+]n(Cc2ccc(O)cc2)c2ccc(-c3c[nH]c4ccccc34)cc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0
Cc1[nH]c2ccc(Nc3ccc(-c4ccccc4)cc3)cc2c1CC[N+](C)(C)C,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
Cc1[nH]c2ccccc2c1C(=O)N(CCC(=O)O)c1ccccc1,['limk2_atp_inhibitor'],['LIMK2'],1,0.0,0.0,1.0
Cc1[nH]c2ccccc2c1C(=O)N[C@H]1CCC(=O)N(Cc2ccccc2)C1=O,['musk_activator_alphaC'],['MuSK'],1,1.0,0.0,0.0
